Country,ASN,TTL,IP,Domain,Organization,Registrar,TLD,SLD,entropy,num%,length,state,creation_date,expiration_date,registar,organization,domain_age,creation_date_year,creation_date_month,creation_date_day,domain_lifespan
JP,2516.0,59,119.82.155.96,0902471.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,0902471,3.2516291673878226,0.5833333333333334,8,Tokyo,2019-06-11 12:31:49,2022-06-11 12:31:49,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1096
JP,2519.0,229,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,229,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,215,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2516.0,59,119.82.155.95,0903582.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,0903582,3.2516291673878226,0.5833333333333334,8,Tokyo,2019-06-11 12:31:52,2022-06-11 12:31:52,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1096
JP,2519.0,1724,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,2295,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,993,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2516.0,59,119.82.155.104,0904693.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,0904693,3.084962500721156,0.5833333333333334,8,Tokyo,2019-06-11 12:31:54,2022-06-11 12:31:54,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1096
JP,2519.0,226,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,987,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,209,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2516.0,59,119.82.155.103,0905704.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,0905704,3.0220552088742005,0.5833333333333334,8,Tokyo,2019-06-11 12:31:55,2022-06-11 12:31:55,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1096
JP,2519.0,205,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,990,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,993,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2516.0,59,119.82.155.102,0906815.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,0906815,3.2516291673878226,0.5833333333333334,8,Tokyo,2019-06-11 12:31:56,2022-06-11 12:31:56,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1096
JP,2519.0,201,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,1008,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,984,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2516.0,59,119.82.155.101,0907926.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,0907926,3.084962500721156,0.5833333333333334,8,Tokyo,2019-06-11 12:31:58,2022-06-11 12:31:58,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1096
JP,2519.0,3596,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,3576,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,980,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,3589,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,2269,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2516.0,59,119.82.155.99,0909148.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,0909148,3.084962500721156,0.5833333333333334,8,Tokyo,2019-06-11 12:32:00,2022-06-11 12:32:00,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1096
JP,2519.0,207,116.91.115.130,koitera.net.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,net,koitera,3.084962500721156,0.0,8,Tokyo,2019-06-11 12:31:48,2023-06-11 12:31:48,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,1054,2019,6,11,1461
JP,2519.0,225,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,3573,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
US,6939.0,59,65.19.180.78,1a2n-f9.jp.,,,jp,1a2n-f9,3.277613436819116,0.2727272727272727,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,3-8h7eo0.jp.,,,jp,3-8h7eo0,3.4182958340544896,0.3333333333333333,9,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,6-2m3kf.jp.,,,jp,6-2m3kf,3.277613436819116,0.2727272727272727,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,6f4n-8w.jp.,,,jp,6f4n-8w,3.277613436819116,0.2727272727272727,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.158,6ysp4qaptygve7bo.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,6ysp4qaptygve7bo,4.011365041826379,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,9370.0,119,163.43.251.13,7-62necn1m.jp.,,,jp,7-62necn1m,3.521640636343319,0.2857142857142857,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,9370.0,118,163.43.251.13,7-62necn1m.jp.,,,jp,7-62necn1m,3.521640636343319,0.2857142857142857,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.164,769zqwhednmurkq7.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,769zqwhednmurkq7,4.011365041826379,0.1904761904761904,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,7q5-1o.jp.,,,jp,7q5-1o,3.1219280948873624,0.3,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.149,7ra6txs8etjdfoge.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,7ra6txs8etjdfoge,4.011365041826379,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.158,7ywv2yddfkmfb9ya.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,7ywv2yddfkmfb9ya,3.7849418274376414,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,931rh8xc.jp.,,,jp,931rh8xc,3.4182958340544896,0.3333333333333333,9,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,9370.0,119,163.43.251.13,9lb461jin2.jp.,,,jp,9lb461jin2,3.521640636343319,0.3571428571428571,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,9370.0,119,163.43.251.13,9lb461jin2.jp.,,,jp,9lb461jin2,3.521640636343319,0.3571428571428571,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,40034.0,299,209.99.40.222,a-ablecontractorsglobalservices.com.,,,com,a-ablecontractorsglobalservices,3.8082708345352594,0.0,32,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
FR,16276.0,223,213.186.33.5,aboutir.site.,,,site,aboutir,3.238901256602631,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
FR,16276.0,223,213.186.33.5,www.aboutir.site.,,,site,www.aboutir,3.292770193936991,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,3602,192.161.187.200,accounthomecenters.com.,See PrivacyGuardian.org,NameSilo,com,accounthomecenters,3.414441303694973,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
IT,34971.0,2279,188.164.131.200,www.accounthomecenters.com.,,,com,www.accounthomecenters,3.5319412055466586,0.0,23,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,24,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,131,172.217.13.100,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,,1997-09-15 04:00:00,2028-09-14 04:00:00,MarkMonitor Inc.,,8993,1997,9,15,11322
US,16509.0,1799,3.1.232.43,aicloudemail.com.,,Alibaba Cloud Computing (Beijing) Co.,com,aicloudemail,3.2639334294856344,0.0,13,Anhui,2021-08-20 16:26:12,2022-08-20 16:26:12,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),,253,2021,8,20,365
US,16509.0,1799,3.1.232.43,aicloudemail.com.,,Alibaba Cloud Computing (Beijing) Co.,com,aicloudemail,3.2639334294856344,0.0,13,Anhui,2021-08-20 16:26:12,2022-08-20 16:26:12,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),,253,2021,8,20,365
US,47583.0,14399,31.170.160.61,airdispatchexpress.com.,Bill Casey,Hostinger,com,airdispatchexpress,3.708132064658602,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,217,192.161.187.200,airdomaikings.com.,,,com,airdomaikings,3.4613201402110083,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,53667.0,1001,209.141.38.71,www.airdomaikings.com.,,,com,www.airdomaikings,3.5383105956150054,0.0,18,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,299,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,223,172.217.13.100,www.google.com.,,MarkMonitor Inc.,com,www.google,2.822579761842491,0.0,11,,1997-09-15 04:00:00,2028-09-14 04:00:00,MarkMonitor Inc.,,8993,1997,9,15,11322
EE,202759.0,599,185.155.96.63,allyncoralyn.ru.,,R01-RU,ru,allyncoralyn,3.077819531114783,0.0,13,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
RU,8342.0,7412,195.161.41.33,alrayedtravel.com.,Ooma hieghts,Registrar of domain names REG.RU LLC,com,alrayedtravel,3.4613201402110083,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,32748.0,14399,50.31.65.75,althanicharityfoundation.com.,REDACTED FOR PRIVACY,ENOM,com,althanicharityfoundation,3.71937582241537,0.0,25,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,24295.0,1314,103.20.75.247,amazongrps.com.,Domain Privacy Service FBO Registrant.,Domain.com,com,amazongrps,3.373557262275185,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,annaliesefayre.ru.,,R01-RU,ru,annaliesefayre,3.30827083453526,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,299,107.161.82.133,appellats.world.,,,world,appellats,3.327819531114783,0.0,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,119,104.31.71.162,www.appellats.world.,,,world,www.appellats,3.246439344671016,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,299,107.161.82.143,appleiw.world.,,,world,appleiw,3.235926350629033,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.28.10.164,www.appleiw.world.,,,world,www.appleiw,3.03856233607563,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,47583.0,10977,31.170.160.61,au-borders.com.,Bill Casey,Hostinger,com,au-borders,3.5068905956085183,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,33387.0,18999,192.151.158.114,avisosindustriales.me.,,Instra Corporation Pty Ltd.,me,avisosindustriales,3.606936732175321,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,beliakiley.ru.,,R01-RU,ru,beliakiley,3.235926350629033,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,bertinejosie.ru.,,R01-RU,ru,bertinejosie,3.327819531114783,0.0,13,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
MD,39798.0,599,94.158.246.20,bestdrugstrade.su.,,R01-SU,su,bestdrugstrade,3.239097917988786,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,131921.0,1199,180.131.140.103,bikkuri-anajyouhou-osiemasu.com.,quick clean Inc.,GMO INTERNET,com,bikkuri-anajyouhou-osiemasu,3.890319531114783,0.0,28,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46573.0,299,107.179.81.243,binafd.world.,,,world,binafd,3.3927474104487847,0.0,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,24295.0,997,103.20.75.247,bloombergsjp.com.,Domain Privacy Service FBO Registrant.,Domain.com,com,bloombergsjp,3.4548223999466066,0.0,13,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,22612.0,1799,192.64.119.16,bostwick-bruan.com.,,,com,bostwick-bruan,3.826874881864637,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
RU,30784.0,599,82.199.104.3,breannezitella.ru.,,R01-RU,ru,breannezitella,3.350209029099897,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.27.137.241,bsp42iv8wlefhh2.ru.,,PN-RU,ru,bsp42iv8wlefhh2,3.9321380397593737,0.2105263157894736,16,,2019-06-11 00:12:11,2022-06-11 00:12:11,PN-RU,,1054,2019,6,11,1096
TR,42926.0,18158,185.109.31.244,bultenhedef.com.,Gokhan Dagli,NICS Telekomunikasyon A.S.,com,bultenhedef,3.577819531114783,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,bunnijemmy.ru.,,R01-RU,ru,bunnijemmy,3.235926350629033,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.31.94.118,canadianonlinepharmacyllp.com.,,Hosting Concepts B.V. d/b/a Openprovider,com,canadianonlinepharmacyllp,3.602910079649727,0.0,26,California,2021-11-16 19:40:40,2022-11-16 19:40:40,DYNADOT LLC,,165,2021,11,16,365
US,16509.0,14399,54.255.236.116,canivn.com.,,P.A. Viet Nam Company Limited,com,canivn,2.9139770731827523,0.0,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
BG,44476.0,98,185.176.40.57,capitalbasefinancial.co.uk.,,"Internet Domain Services BS Corp t/a Internet.bs ""Tag = IDS-BS""",co.uk,capitalbasefinancial,3.648431836203202,0.0,21,,2022-05-01 00:00:00,2022-05-01 00:00:00,No registrar listed.  This domain is directly registered with Nominet.,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,celestaphaidra.ru.,,R01-RU,ru,celestaphaidra,3.5724312513221195,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,cheslielilah.ru.,,R01-RU,ru,cheslielilah,3.202819531114783,0.0,13,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.161,chn7twqxv6cei5tz.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,chn7twqxv6cei5tz,3.975418017913833,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,3842.0,2283,107.161.23.204,chopchepdomaireg.com.,See PrivacyGuardian.org,NameSilo,com,chopchepdomaireg,3.4632805178108104,0.0,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,3842.0,1003,107.161.23.204,www.chopchepdomaireg.com.,,,com,www.chopchepdomaireg,3.5630741894285687,0.0,21,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,299,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,295,172.217.13.100,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,,1997-09-15 04:00:00,2028-09-14 04:00:00,MarkMonitor Inc.,,8993,1997,9,15,11322
US,13335.0,299,104.27.133.78,cilaisppl.com.,,Hosting Concepts B.V. d/b/a Openprovider,com,cilaisppl,3.09306920777189,0.0,10,California,2022-02-28 13:52:28,2023-02-28 13:52:28,"OwnRegistrar, Inc.",WhoisSecure,61,2022,2,28,365
KR,45382.0,299,61.97.245.164,cjucevtteic8uw6h.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,cjucevtteic8uw6h,3.6304126608739975,0.0952380952380952,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,clarettaberta.ru.,,R01-RU,ru,clarettaberta,3.013070929103845,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,40676.0,18096,205.236.251.131,coconutfundingllc.com.,See PrivacyGuardian.org,NameSilo,com,coconutfundingllc,3.3908054820769817,0.0,18,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,40676.0,18096,205.236.250.161,coconutfundingllcmailer.net.,,,net,coconutfundingllcmailer,3.753434386188784,0.0,24,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,40676.0,19002,205.236.251.190,coconutfundingmail.net.,,,net,coconutfundingmail,3.653996738665709,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,10799,107.180.47.62,consultoriaonline.info.,Repossessed by Go Daddy,GoDaddy.com,info,consultoriaonline,3.4472624994412104,0.0,18,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,599,50.63.202.47,contatoautoatendimento.com.,Repossessed by Go Daddy,GoDaddy.com,com,contatoautoatendimento,3.2464039483412264,0.0,23,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,599,50.63.202.47,contatoautoatendimento.com.,Repossessed by Go Daddy,GoDaddy.com,com,contatoautoatendimento,3.2464039483412264,0.0,23,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,599,50.63.202.47,contatoautoatendimento.com.,Repossessed by Go Daddy,GoDaddy.com,com,contatoautoatendimento,3.2464039483412264,0.0,23,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.27.136.26,cooperativarj.net.,JOSE FERES FILHO,Hostinger,net,cooperativarj,3.503258334775645,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.27.136.26,cooperativarj.net.,JOSE FERES FILHO,Hostinger,net,cooperativarj,3.503258334775645,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.27.180.115,cooperativars.net.,JOSE  FERES FILHO,Hostinger,net,cooperativars,3.503258334775645,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.27.181.115,cooperativars.net.,JOSE  FERES FILHO,Hostinger,net,cooperativars,3.503258334775645,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.28.6.202,cooperativasc.net.,JOSE FERES FILHO,Hostinger,net,cooperativasc,3.5032583347756456,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.28.7.202,cooperativasc.net.,JOSE FERES FILHO,Hostinger,net,cooperativasc,3.5032583347756456,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.18.36.164,cooperativasp.net.,JOSE FERES FILHO,Hostinger,net,cooperativasp,3.503258334775645,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.18.36.164,cooperativasp.net.,JOSE FERES FILHO,Hostinger,net,cooperativasp,3.503258334775645,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,24940.0,3599,95.216.51.227,datewithdestiny.org.ng.,,,org.ng,datewithdestiny,3.675310868912364,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,dbg18n2.jp.,,,jp,dbg18n2,3.277613436819116,0.2727272727272727,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,40034.0,299,209.99.40.223,diplomaticinitiatives.com.,GDPR Masked,PDR Ltd. d/b/a PublicDomainRegistry.com,com,diplomaticinitiatives,3.53641423712223,0.0,22,London,2015-09-07 12:29:02,2022-09-07 12:29:02,PDR Ltd. d/b/a PublicDomainRegistry.com,GDPR Masked,2427,2015,9,7,2557
US,8100.0,79,192.161.187.200,disconoutntollspro.com.,See PrivacyGuardian.org,NameSilo,com,disconoutntollspro,3.4970558484728045,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46844.0,79,64.32.22.101,www.disconoutntollspro.com.,,,com,www.disconoutntollspro,3.602316558505553,0.0,23,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
